sentence1,sentence2,label
پوتین خپلو ځواکونو ته د دونتسک او لوهانسک سیمو ته د ننوتو امر وکړ,د روسیې ولسمشر ولادیمیر پوتین د اوکراین د ختیځو سیمو دونتسک او لوهانسک خپلواکي‌ په رسمیت د پیژندو د پریکړې نه وروسته پوځ ته دې سیمو ته د ننوتو امر وکړ.,P
د پوتین لخوا د اوکراین د دونتسک او لوهانسک سیمې د رسمیت پیژندو پر خلاف نړۍوال غبرګونه دوام لري,د روسیې د ولسمشر ولادیمیر پوتین لخوا د اوکراین په ختیځ کې روس پلوه تش په نامه خپلواکه سیمو خپلواکي‌ د په رسمیت پیژندو پریکړې په نړۍواله کچه ډیر سخت غبرګونونه پارولي‌ دي.,P
د روسیې ولسمشر ولادیمیر پوتین د اوکراین په اړه خپله ډیره مهمه پریکړه اعلان کړه.,د روسیې ولسمشر ولادیمیر پوتین د اوکراین په ختیځ کې دوه سیمې د خپلواکو جمهوریتونو په توګه په رسمیت وپیژندې,P
امریکا د روسیې په لویو ښارونو کې د احتمالي‌ ترهګریزو بریدونو په اړه خبرداری خپور کړ,امریکا متحده ایالتونو په روسیه کې میشتو خپلو وګړو ته ددې هیواد په لویو ښارونو کې د احتمالي‌ ترهګریزو بریدونو په اړه خبرداری ورکړی دی.,P
د هندوستان سمندري‌ ځواکونو د یو سوپرسونیک توغندي‌ د ازمایلو نه خبر ورکړ.,هندوستان یو سوپرسونیک توغندی په بریالیتوب سره ازمایلی دی,P
امریکا استخبارات : داسې معلومات مو ترلاسه کړي‌ چې پوتین د اوکراین د اشغال امر کړی,امریکا : روسیې ولسمشر د پوځ قومندانانو ته په اوکراین د برید امر کړی,P
په هند کې ۳۸ تنه د مرګ په سزا محکوم شول,په هند کې یوې محکمې ۳۸ تنه په ۲۰۰۸ کال کې د ګجرات ایالت د احمد آباد په سیمه کې د بمي‌ بریدونو په تړاو چې په نتیجه کې لږ تر لږه ۵۰ تنو ژوند د لاسه ورکړی او تر ۲۰۰ تنو ډیر ټپیان شوي‌ وو د مرګ په سزا محکوم کړل,P
روسیه : ځیني‌ ځواکونه چې په تطبیقاتو کې ماموریت پایته رسیدلی خپلو هډو مو ستانه کړي,د روسیې د دفاع وزارت د اوکراین د پولو ترڅنګ په تطبیقاتو کې ګډون کوونکو بعضو ځواکونو د ماموریت د پایته رسیدو نه وروسته خپلو اصلي‌ هډو ته د ستنیدو نه خبر ورکړی دی.,P
په برازیل کې د سیلاونو له امله د مړو شمیره ۱۱۷ تنو ته لوړه شوه,په برازیل کې د شدیدو اورښتونو په نتیجه کې د مړو شمیره ۱۱۷ تنو ته لوړه شوې,P
امریکا : روسیه پر اوکراین د یرغل کولو لپاره کیدای شي‌ چې جعلي‌ بهانې جوړې کړي,امریکا : روسیې د اوکراین سربیره د سیمې امنیت او سوله هم د ګواښ‌ سره مخامخ کړې ده,P
د اوکراین ولسمشر ولادیمیر زیلانسکي‌ وویل چې له هیچا نه ډاریږو.,زیلانسکی‌ : هیواد يي‌ له هیچا ډار نلري.,P
په هندوستان کې د یو واده د مراسمو پر مهال فاجعه رامنځته شوه.,په هندوستان کې د څاه د کیناستو له امله ګنشمیر کسانو ژوند د لاسه ورکړ,P
د کاناډا په ختیځو سواحلو کې د نیو فونډ لانډ کې د اسپانیوي کب نیوونکو یوه کښتۍ دوبه شوه.,د کاناډا په ختیځو سواحلو کې د اسپانیوي کښتۍ د ډوبیدو له امله ګنشمیر کسانو ژوند د لاسه ورکړی,P
بایدن یو ځل بیا روسیه وګواښله,د امریکا متحده ایالتونو ولسمشر جو بایدن وویل چې د اوکراین په پولو کې ځای په ځای شوي روسي ځواکونه خپلو هډو ته د ستنیدو په اړه خبر تر اوسه پورې تایید شوی ندی,P
روسیې د اوکراین د پولو نه خپل ځیني‌ ځواکونه خپلو هډو ته په ستنولو پيل وکړ,روسیې د تطبیقاتو په چوکاټ کې د اوکراین پولو ته لیږلي‌ بعضې ځواکونه بیرته خپلو هډو ته د ستنولو نه خبر ورکړ. ویل کیږي‌ دا لړۍ پيل شوې ده .,P
په کولمبیا کې د پولیسو پر مرکز ډیر قوي‌ بمي‌ برید شوی,په کولمبیا کې د پولیسو په یو مرکز په چاودیدونکو توکو بار یو موټر سایکل پر مټ خونړی برید وشو.,P
په جرمني‌ کې دوو ریل ګاډو ټکر کړی دی,د جرمني‌ د مونیخ ښار ترڅنګ د دوو ریل ګاډو د جنګیدو له امله یو تن مړ او په لسګونو تنه نور ټپیان شوي‌ دي.,P
د فرانسې په پلازمینه پاریس کې په یو پولیس د چړې سره برید وشو.,په پاریس کې پرپولیسو برید شوی,P
د امریکا او اوکراین ولسمشرانو ټیلیفوني‌ خبرې وکړې,د امریکا متحده ایالتونو ولسمشر جو بایدن د اوکراین د ولسمشر ولادیمیر زیلانسکي‌ سره ټیلیفوني‌ خبرې وکړې.,P
کاناډا د اوکراین نه خپل ځواکونه وویستل,کاناډا د اوکراین د پولیسو او پوځ د روزنې په موخه نوموړي‌ هیواد ته استولي‌ ځواکونه ددې هیواد نه وویستل.,P
بایدن په اوکراین کې د امریکايي وګړو نه هر څه ژر ددې هیواد نه د وتو غوښتنه وکړه,د امریکا متحده ایالتونو ولسمشر جو بایدن په اوکراین کې موجودو امریکايي وګړو نه هر څه ژر ددې هیواد نه د وتو په اړه خبرداری ورکړ.,P
د لیبیا لومړی وزیر د یو وسله وال برید نه روغ رمټ وتلی دی,د لیبیا پر لومړي‌ وزیر عبدالحمید الدیبا وسله وال برید شوی دی.,P
واشنګټن پوست : امریکايي ځواکونو د افغانستان نه د وتو پر مهال هم ملکي‌‌ وګړي‌ او طالبان وژلي‌ دي,امریکا متحده ایالتونو د تیر کال د اګست په میاشت کې د افغانستان نه په کامله توګه د وتو پر مهال یو زیات شمیر ملکي‌ افغانان او طالب سرتیري‌ وژلي‌ دي.,P
شمالي‌ کوریا امریکا متحده ایالتونو ته ډیر قوي ګواښ‌ وکړ.,شمالي‌ کوریا امریکا ته ګواښ وکړ,P
د هندوستان د اروناچال پرادیش په ایالت کې پر پوځیانو د واورې ښویدنې له امله فاجعه رامنځته شوې ده,په هندوستان کې واورې ښویدنې ګنشمیر سرتیري‌ ووژل.,P
ملګروملتونو سازمان په افغانستان کې د لا درکه شوو ښځینه مدني‌ فعالانو د برخلیک په اړه اندیښنه وښوده.,په کابل کې د لا درکه شوو ښځینه مدني‌ فعالانو د برخلیک په اړه اندیښنې مخ په ډیریدو دي,P
روسیې ولسمشر ولادیمیر پوتین یو ځل بیا لویدیځه نړۍ وګواښله.,پوتین : که چیرې اوکراین ته د ناټو سازمان غړیتوب ورکړ شي‌ دا به جګړې ته لار هواره کړي,P
هندو راهب چې خلک يي د مسلمانانو قتل عام ته رابللي وو او نیول شوی وو په ضمانت خوشې کړی شو,هندوستان کې هغه هندو راهب چې خلک يي مسلمانانو قتل عام ته رابللي‌‌ وو او د کینې او خلک تاوتریخوالي‌ ته د رابللو له امله نیول شوی وو په ضمانت خوشې شو.,P
امریکا متحده ایالتونه : هر هغه څوک چې ورته د ثناءالله غفاري‌ د ځای او یا نیولو په برخه کې مرسته وکړي‌ لسو میلیونه ډالره انعام به ورکړي,امریکا متحده ایالتونو داعش د خراسان د څانګې د مشر ثناءالله غفوري‌ پر سر ۱۰ میلیونه ډالره انعام کیښود,P
امریکا : د داعش مشر ابو ابراهیم الهاشمي او القریشي مو له منځه یوړ,امریکا متحده ایالتونو د داعش ترهګرې ډلې مشر ابو ابراهیم الهاشمي‌ القریشي چې په حاجي‌ عبدالله مشهور وو د ځانګړو عملیاتو په تر‌څ کې له منځه یوړ.,P
اروپايي ټولنه : د یونان په پولو کې د یخ وهلو له امله د ۱۹ تنو ګډوالو د وژل کیدو پيښه باید وڅیړل شي,اروپايي ټولنې د ترکیې او یونان په پوله کې د یخ وهلو په نتیجه کې وژل شوو ۱۹ کډوالو د پیښې د څیړولو غوښتنه وکړه.,P
بایدن : تیره شپه په سوریه کې د ځانګړو عملیاتو په ترڅ کې مو د داعش مهم مشر وواژه,د امریکا متحده ایالتونو ولسمشر جو بایدن وویل چې تیره شپه په سوریه کې په ترسره کړو پوځي عملیاتو کې د داعش ترهګرې ډلې د مشرانو نه ابو ابراهیم الهاشمي القریشي وژلی دی.,P
امریکايي ځواکونو د سوریې په ادلب کې ځانګړي عملیات ترسره کړل,امریکايي ځواکونو د سوریې په شمال لویدیځ کې په ادلب ولایت کې په ترسره کړو شپنیو عملیاتو کې د ښځو او ماشومانو په ګډون ۹ تنو ژوند د لاسه ورکړی دی.,P
"امریکا جرمني ، پولنډ او رومانیا ته په زرګونو تنه سرتیري‌ استوي.",امریکا د روسیې په غبرګون کې ختیځې اروپا ته په زرګونو تنه سرتیري استوي,P
